,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker
724,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY,NDEKY
725,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV,NDEV
726,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH,NEPH
727,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY,NGLOY
728,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF,NGPHF
729,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF,NGTF
730,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY,NHYDY
731,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY,NILSY
732,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY,NINOY
733,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF,NIOBF
734,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY,NJDCY
735,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC,NJMC
736,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF,NMKEF
737,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS,NMUS
738,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY,NNGRY
739,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF,NNOMF
740,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC,NOVC
741,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC,NPHC
742,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY,NPSKY
743,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY,NPSNY
744,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY,NRBAY
